Gene name	Gene stable ID
HPS5	ENSG00000288445
GTF2H1	ENSG00000288114
MIR3159	ENSG00000288358
LDHA	ENSG00000288299
Y_RNA	ENSG00000288117
CYCSP41	ENSG00000278678
OR4K11P	ENSG00000179381
SOWAHCP2	ENSG00000279720
CTBP2P10	ENSG00000280330
C21orf91-OT1	ENSG00000240770
LINC00349	ENSG00000231238
PARP4	ENSG00000102699
RBPMSLP	ENSG00000234159
SREK1IP1P1	ENSG00000229336
CDRT15P8	ENSG00000279062
MIR548XHG	ENSG00000224141
U6	ENSG00000288521
ABCD1P4	ENSG00000288394
PABPC1P9	ENSG00000288342
SLC9B1P4	ENSG00000288315
FDPSP6	ENSG00000233676
RPL39P40	ENSG00000226580
ACTR3BP6	ENSG00000288272
NEK4P1	ENSG00000225735
NDUFB11P1	ENSG00000283114
PGAM1P9	ENSG00000283062
PPIAP22	ENSG00000198618
SLC6A6P1	ENSG00000226818
CTBP2P9	ENSG00000279177
CHODL-AS1	ENSG00000231755
D21S2088E	ENSG00000228592
TUBAP1	ENSG00000237569
TMPRSS15	ENSG00000154646
USP12-DT	ENSG00000230641
MIPEP	ENSG00000027001
VN1R7P	ENSG00000275592
ZNF299P	ENSG00000219368
SNX19P1	ENSG00000228184
CYCSP33	ENSG00000233545
LSP1P1	ENSG00000269099
ZNF962P	ENSG00000215604
LINC00297	ENSG00000224329
SLC25A15P4	ENSG00000273872
KATNAL1	ENSG00000102781
GPX1P2	ENSG00000215326
CXADR	ENSG00000154639
PIMREGP3	ENSG00000288332
Y_RNA	ENSG00000288443
RPL22P14	ENSG00000288421
LINC00365	ENSG00000224511
GJA10	ENSG00000288435
Y_RNA	ENSG00000288500
RPL17P51	ENSG00000271429
CASP8AP2	ENSG00000288475
HSPD1P9	ENSG00000228036
GGT4P	ENSG00000280208
C1QTNF9-AS1	ENSG00000240868
UBE2L5	ENSG00000236444
USPL1	ENSG00000132952
IGHV1OR21-1	ENSG00000277282
LINC00384	ENSG00000232117
HSPD1P7	ENSG00000215005
URAD	ENSG00000183463
LINC01687	ENSG00000233215
MTCO3P2	ENSG00000232102
HMGB1	ENSG00000189403
MSANTD2P1	ENSG00000231058
C1QBPP1	ENSG00000215353
RPL10P1	ENSG00000217026
LINC00317	ENSG00000238265
LINC01667	ENSG00000280081
LINC00161	ENSG00000226935
LINC01697	ENSG00000232079
LINC00572	ENSG00000224405
LINC01689	ENSG00000224832
LINC00330	ENSG00000235097
RPS20P32	ENSG00000218198
KRT18P2	ENSG00000234439
FABP3P2	ENSG00000233259
LINC02340	ENSG00000275294
MTUS2-AS1	ENSG00000179141
URB1	ENSG00000142207
KPNA3	ENSG00000102753
WDR82P1	ENSG00000285086
OBP2B	ENSG00000280584
LCN1P1	ENSG00000280820
Y_RNA	ENSG00000280632
LCN1P2	ENSG00000281430
SURF6	ENSG00000281309
Y_RNA	ENSG00000281393
MED22	ENSG00000281022
RPL21P81	ENSG00000281699
RPL7A	ENSG00000280858
LINC01066	ENSG00000230403
KRTAP25-1	ENSG00000232263
SNX18P10	ENSG00000279213
CRYL1	ENSG00000165475
SNORD24	ENSG00000280889
SNORD36B	ENSG00000281243
RPSAP68	ENSG00000279990
SNORD36A	ENSG00000281907
SNORD36C	ENSG00000281541
SURF1	ENSG00000280627
JAM2	ENSG00000154721
SURF2	ENSG00000281024
SURF4	ENSG00000280951
STKLD1	ENSG00000281245
LINC00398	ENSG00000237879
LINC00562	ENSG00000260388
REXO4	ENSG00000280706
RPS21P8	ENSG00000223782
RBM22P2	ENSG00000213411
ATP5F1EP2	ENSG00000180389
CDX2	ENSG00000165556
ADAMTS13	ENSG00000281244
LINC00332	ENSG00000230710
CAB39L	ENSG00000102547
EEF1A1P1	ENSG00000223822
LINC01683	ENSG00000233480
CACFD1	ENSG00000280479
SLC2A6	ENSG00000281165
LINC01822	ENSG00000291515
RPL8P2	ENSG00000225267
ABO	ENSG00000281879
LINC02573	ENSG00000233236
LINC01692	ENSG00000226983
CLDN17	ENSG00000156282
CYYR1	ENSG00000166265
BTF3L4P1	ENSG00000232260
MRPS6	ENSG00000243927
RGS17P1	ENSG00000229473
CHCHD2P11	ENSG00000270809
LINC02334	ENSG00000274317
TIMM9P3	ENSG00000232786
IGSF3P1	ENSG00000279124
RPL37P3	ENSG00000215369
THUMPD1P1	ENSG00000215317
LINC00189	ENSG00000215533
LINC00457	ENSG00000225179
PPIAP1	ENSG00000215351
RAD17P2	ENSG00000223724
PRDX2P1	ENSG00000215049
LINC00385	ENSG00000232643
LLPHP2	ENSG00000235514
LINC01673	ENSG00000234052
DNAJC15	ENSG00000120675
KRTAP24-1	ENSG00000188694
SLC5A3	ENSG00000198743
NCSTNP1	ENSG00000219592
MTCO1P1	ENSG00000280243
LINC00412	ENSG00000234772
CHAF1B	ENSG00000159259
GPR12	ENSG00000132975
MTUS2-AS2	ENSG00000236758
LINC02343	ENSG00000271850
ZNF646P1	ENSG00000274316
RPP40P2	ENSG00000271190
GAMTP2	ENSG00000231910
WASF3	ENSG00000132970
LINC01695	ENSG00000236532
LINC01425	ENSG00000233997
RPS3AP1	ENSG00000233206
LINC00366	ENSG00000229437
SCAF4	ENSG00000156304
TNK1	ENSG00000283781
PLSCR3	ENSG00000284009
TMEM256-PLSCR3	ENSG00000284483
TMEM256	ENSG00000283771
NLGN2	ENSG00000283859
SPEM1	ENSG00000284598
SPEM2	ENSG00000283714
SPEM3	ENSG00000284090
TMEM102	ENSG00000284228
POSTN	ENSG00000133110
FGF11	ENSG00000283903
CHRNB1	ENSG00000283946
ZBTB4	ENSG00000283868
SLC35G6	ENSG00000284515
POLR2A	ENSG00000284832
CYCSP42	ENSG00000224524
EIF4A1P1	ENSG00000233300
LINC00307	ENSG00000227342
RPL13AP7	ENSG00000213885
NCAM2	ENSG00000154654
RNGTTP1	ENSG00000237731
OR4K12P	ENSG00000218549
RPL37P4	ENSG00000230198
APP-DT	ENSG00000273492
RPSAP64	ENSG00000227721
DSCR4	ENSG00000184029
ATP5MFP1	ENSG00000224421
TPT1P1	ENSG00000234107
RPS5P2	ENSG00000224598
LINC01423	ENSG00000231231
LINC01549	ENSG00000232560
CLDN8	ENSG00000156284
C21orf140	ENSG00000222018
LINC02943	ENSG00000237609
DSCR8	ENSG00000198054
RPSAP28	ENSG00000291476
ALMS1-IT1	ENSG00000291477
NAT8	ENSG00000291479
TPRKB	ENSG00000291480
DUSP11	ENSG00000291483
KAT6B	ENSG00000281813
LINC00113	ENSG00000225298
PSMD4P1	ENSG00000223741
HUNK-AS1	ENSG00000237138
C2orf78	ENSG00000291484
NAT8B	ENSG00000291485
ALMS1P1	ENSG00000291486
ALMS1P1	ENSG00000291487
HUNK	ENSG00000142149
EIF3FP1	ENSG00000275945
C21orf91	ENSG00000154642
DUSP29	ENSG00000281660
LNCTSI	ENSG00000230479
LINC00308	ENSG00000184856
SNX18P12	ENSG00000279718
DSCR4-IT1	ENSG00000223608
MORC3	ENSG00000159256
GNG5P5	ENSG00000234590
FNDC3A	ENSG00000102531
PAXBP1	ENSG00000159086
DPPA2P2	ENSG00000281316
RPS6KA1	ENSG00000281877
MIR1976	ENSG00000280948
RN7SL679P	ENSG00000281092
Y_RNA	ENSG00000280876
RNU7-29P	ENSG00000281679
FHP1	ENSG00000234213
FREM2-AS1	ENSG00000225350
LHFPL6	ENSG00000183722
WDR95P	ENSG00000231894
POLR3KP1	ENSG00000232647
SLC25A5P4	ENSG00000234421
LINC00378	ENSG00000225249
SPATA13-AS1	ENSG00000227213
USP12-AS1	ENSG00000232162
PRDX3P3	ENSG00000234701
PRR20FP	ENSG00000271140
RPSAP53	ENSG00000214263
DNAJA1P1	ENSG00000223717
LINC01065	ENSG00000237092
DIAPH3-AS1	ENSG00000227528
ELL2P3	ENSG00000234765
BCRP9	ENSG00000271287
NIPA2P3	ENSG00000271486
C21orf62	ENSG00000205929
AKAP11	ENSG00000023516
MZT1	ENSG00000204899
DSCR10	ENSG00000233316
LINC00374	ENSG00000232954
RPL23AP12	ENSG00000228861
PROSER1	ENSG00000120685
LINC00159	ENSG00000230323
ITSN1	ENSG00000205726
Metazoa_SRP	ENSG00000281029
Y_RNA	ENSG00000283318
CENATAC-DT	ENSG00000281705
CENATAC	ENSG00000280975
RPL37P21	ENSG00000236433
COX7CP1	ENSG00000235957
ERICH6B	ENSG00000165837
RPL23AP64	ENSG00000281913
RPS25	ENSG00000280831
TRAPPC4	ENSG00000280495
LINC00547	ENSG00000275226
RPL13AP25	ENSG00000136149
MARK2P12	ENSG00000229708
PIBF1	ENSG00000083535
HYOU1	ENSG00000280682
RNA5SP266	ENSG00000284058
VPS11-DT	ENSG00000280967
VPS11	ENSG00000280616
FABP5P1	ENSG00000236972
BORA	ENSG00000136122
SLC37A4	ENSG00000281500
LINC00393	ENSG00000224853
KLHL1	ENSG00000150361
GTF3A	ENSG00000122034
IBTK	ENSG00000283068
RNU6-130P	ENSG00000282867
TPBG	ENSG00000283085
MFAP1P1	ENSG00000232489
LINC00437	ENSG00000236354
LINC01442	ENSG00000227510
NAP1L4P3	ENSG00000234145
HNF4GP1	ENSG00000228611
RPL12P34	ENSG00000229824
PCDH9-AS4	ENSG00000233840
HMGN2P39	ENSG00000214281
LINC00364	ENSG00000230040
PLA2G12AP2	ENSG00000225221
ZDHHC20P4	ENSG00000232380
LINC00550	ENSG00000281778
PCDH9-AS2	ENSG00000228842
ELF1	ENSG00000120690
INPP5D	ENSG00000281614
RN7SL32P	ENSG00000280669
ATG16L1	ENSG00000281089
SCEL	ENSG00000136155
SCARNA5	ENSG00000280652
SCARNA6	ENSG00000281388
SAG	ENSG00000281857
Y_RNA	ENSG00000281623
RPL30P4	ENSG00000291497
CNOT10-AS1	ENSG00000291498
SUGT1P2	ENSG00000291499
RPL23AP43	ENSG00000291500
TRIM71	ENSG00000291501
CNOT10	ENSG00000291502
COX4I1P2	ENSG00000228869
FGFR1OP2P1	ENSG00000230256
NPM1P22	ENSG00000227969
NIPA2P5	ENSG00000236277
PWWP2AP1	ENSG00000226683
RPL31P53	ENSG00000225352
RPL18AP17	ENSG00000227952
SLC25A26	ENSG00000282739
SPATA2P1	ENSG00000228319
HSPD1P8	ENSG00000215357
RNU6-787P	ENSG00000282510
RPL21P111	ENSG00000237109
RN7SL482P	ENSG00000282585
MTCL1P1	ENSG00000226554
FREM2	ENSG00000150893
KPNA7	ENSG00000284068
LINC00331	ENSG00000225427
CTAGE11P	ENSG00000214249
PRR20B	ENSG00000204918
HNRNPA1P18	ENSG00000229910
TBC1D4	ENSG00000136111
VDAC1P12	ENSG00000227254
RPL21P108	ENSG00000232701
RPS3AP52	ENSG00000230405
CTAGE16P	ENSG00000214335
UBBP5	ENSG00000228074
LINC00333	ENSG00000233349
PRR20D	ENSG00000227151
SPRY2	ENSG00000136158
SLC16A1	ENSG00000281917
PRR20E	ENSG00000234278
PTPN2P2	ENSG00000224117
AKR7A2P1	ENSG00000280751
UFM1	ENSG00000120686
OR7E33P	ENSG00000226537
MTND4P1	ENSG00000228597
MTCO2P3	ENSG00000230009
OR7E111P	ENSG00000231667
KLF5	ENSG00000102554
RBM26-AS1	ENSG00000227354
RPL31P54	ENSG00000229865
CBY2	ENSG00000174015
UBE2D3P4	ENSG00000224188
WASF3-AS1	ENSG00000237001
LINC00377	ENSG00000229246
BCAS2P3	ENSG00000226670
RABEPKP1	ENSG00000225801
PCDH9-AS3	ENSG00000225263
UBAC2	ENSG00000134882
KBTBD4	ENSG00000284900
RFC3	ENSG00000133119
RNU5E-10P	ENSG00000285092
FAM180B	ENSG00000284938
C1QTNF4	ENSG00000284838
AGBL2	ENSG00000285501
FNBP4	ENSG00000285182
Y_RNA	ENSG00000285489
RNA5SP340	ENSG00000285046
Y_RNA	ENSG00000285031
YPEL5P2	ENSG00000284852
MTCH2	ENSG00000285121
ANKRD26P2	ENSG00000235550
POU4F1	ENSG00000152192
PSMD10P3	ENSG00000232041
SPATA13	ENSG00000182957
LINC02985	ENSG00000280651
MLXIP	ENSG00000281178
H2AZP4	ENSG00000288378
MIR548K	ENSG00000288233
CTTN-DT	ENSG00000288166
CTTN	ENSG00000288401
OGFOD1P1	ENSG00000231665
NHLRC3	ENSG00000188811
PPFIA1	ENSG00000288198
LINC02338	ENSG00000277448
OLFM4	ENSG00000102837
ARF4P3	ENSG00000214051
LIN28AP2	ENSG00000228473
CCT5P2	ENSG00000230584
PSPC1P2	ENSG00000244615
PRR20A	ENSG00000204919
LINC01078	ENSG00000223880
IPO5	ENSG00000065150
LINC00411	ENSG00000281865
CLDN14	ENSG00000159261
CCDC40	ENSG00000291505
MIR1268B	ENSG00000291506
GAA	ENSG00000291507
NCOR1P4	ENSG00000279864
KCNJ6	ENSG00000157542
TCERG1P2	ENSG00000285145
XYLT1	ENSG00000285395
EIF4A3	ENSG00000291508
ATP5PO	ENSG00000241837
SNRPFP3	ENSG00000225501
RAD23BP3	ENSG00000226298
KCNJ6-AS1	ENSG00000233213
LINC01700	ENSG00000232837
FDX1P2	ENSG00000227054
CHODL	ENSG00000154645
DIAPH3	ENSG00000139734
LINC00310	ENSG00000227456
RNU6-280P	ENSG00000252303
Y_RNA	ENSG00000281771
RTP1	ENSG00000291554
RTP4	ENSG00000291555
LINC02041	ENSG00000291557
CDRT15P9	ENSG00000279414
LINC00314	ENSG00000178457
MASP1	ENSG00000291559
S100B	ENSG00000160307
LINC01666	ENSG00000279579
BACH1	ENSG00000156273
CYYR1-AS1	ENSG00000197934
SPATA20P1	ENSG00000231123
CLDN14-AS1	ENSG00000233818
PSMA6P3	ENSG00000233767
SAMSN1-AS1	ENSG00000223662
LINC00114	ENSG00000223806
ETS2	ENSG00000157557
NXNL2	ENSG00000291520
MIR4289	ENSG00000291518
MCPH1-DT	ENSG00000291570
SRSF1P1	ENSG00000224640
RPS26P47	ENSG00000234354
COLEC12	ENSG00000158270
PCDH17	ENSG00000118946
DSTNP1	ENSG00000230982
RPL23AP4	ENSG00000212932
SP3P	ENSG00000225530
RPL21P110	ENSG00000226617
LINC00440	ENSG00000234660
RPS12P24	ENSG00000230283
LINC01050	ENSG00000271216
KCNJ15	ENSG00000157551
USP12	ENSG00000152484
TWSG1-DT	ENSG00000264964
LINC01892	ENSG00000265514
HIGD1AP2	ENSG00000237148
TXNL1P1	ENSG00000231879
ARHGAP28-AS1	ENSG00000266441
HNRNPA1P31	ENSG00000227862
LINC00446	ENSG00000229249
LINC01928	ENSG00000267425
SLC25A3P3	ENSG00000263505
WBP4	ENSG00000120688
LINC00526	ENSG00000264575
PPIAP14	ENSG00000264775
IMPA2	ENSG00000141401
MAPK6P2	ENSG00000223488
ZNF355P	ENSG00000168122
LINC02342	ENSG00000280580
LINC00560	ENSG00000261666
SERTM1	ENSG00000180440
CRYZL1	ENSG00000205758
ELOCP23	ENSG00000224686
MTND5P3	ENSG00000232447
SLC7A1	ENSG00000139514
ISLR	ENSG00000288508
STRA6	ENSG00000288257
IGKV2OR2-1	ENSG00000291573
SLC15A1	ENSG00000088386
TMEM131	ENSG00000291574
IGKV2OR2-2	ENSG00000291575
IGKV1OR2-3	ENSG00000291576
TRIM43CP	ENSG00000291577
COP1P1	ENSG00000266613
GPAT2P2	ENSG00000291579
RN7SL313P	ENSG00000291580
FAHD2B	ENSG00000291581
CCDC33	ENSG00000288407
ANKRD36	ENSG00000291582
RAB31	ENSG00000168461
CYP11A1	ENSG00000288362
PPIAP46	ENSG00000288314
LINC02255	ENSG00000288178
SEMA7A	ENSG00000288455
IGKV1OR2-9	ENSG00000291585
IGKV2OR2-10	ENSG00000291586
IGKV2OR2-7D	ENSG00000291587
IGKV3OR2-5	ENSG00000291588
IGKV1OR2-6	ENSG00000291589
UBE2CP2	ENSG00000265939
IGKV2OR2-7	ENSG00000291590
IGKV2OR2-8	ENSG00000291591
IGKV1OR2-11	ENSG00000291592
MIR6881	ENSG00000288497
LINC00470	ENSG00000132204
UBTFL6	ENSG00000291595
COX5B	ENSG00000291596
BNIP3P43	ENSG00000237202
UBL7	ENSG00000288408
N6AMT1	ENSG00000156239
ACTR1B	ENSG00000291597
UBL7-DT	ENSG00000288390
C2orf92	ENSG00000291598
PCCA-AS1	ENSG00000234650
FGF7P2	ENSG00000185390
VENTXP2	ENSG00000215037
ANKRD30BP1	ENSG00000175302
LINC00427	ENSG00000236463
LINC00543	ENSG00000260704
VN1R8P	ENSG00000219280
GTF2IP2	ENSG00000226930
ATP6V1G1P7	ENSG00000230474
LINC02341	ENSG00000283554
FOXO1	ENSG00000150907
LINC01674	ENSG00000228159
ARF4P4	ENSG00000231222
STK24-AS1	ENSG00000224418
ADAMTS5	ENSG00000154736
LINC00381	ENSG00000226240
COG3	ENSG00000136152
RNU4-8P	ENSG00000291599
ZNF415P1	ENSG00000266127
ANKRD36B	ENSG00000291600
COX6CP3	ENSG00000266251
SNRPGP13	ENSG00000231480
LINC01670	ENSG00000279094
Y_RNA	ENSG00000277777
5_8S_rRNA	ENSG00000277739
MIR3648-2	ENSG00000264462
MIR6724-2	ENSG00000274060
Y_RNA	ENSG00000274484
MIR6724-3	ENSG00000277379
HMGN1P36	ENSG00000291601
LINC01254	ENSG00000260913
RNU7-96P	ENSG00000291602
RNA5-8SN3	ENSG00000275215
MIR6724-4	ENSG00000275692
ZAP70	ENSG00000291603
RNA5-8SN1	ENSG00000278189
Y_RNA	ENSG00000276546
MIR6724-1	ENSG00000275950
U1	ENSG00000275631
MIR3648-1	ENSG00000275708
RNA5-8SN2	ENSG00000278233
SNORA70	ENSG00000252199
MIR3118-1	ENSG00000266299
YES1	ENSG00000176105
Y_RNA	ENSG00000274046
RNU6-286P	ENSG00000207476
RN7SL52P	ENSG00000264002
RNU6-113P	ENSG00000252462
Y_RNA	ENSG00000200754
Y_RNA	ENSG00000199962
RN7SKP147	ENSG00000252963
RNU6-1326P	ENSG00000212564
RNU6-772P	ENSG00000251851
RNU2-55P	ENSG00000223078
RNU1-139P	ENSG00000212609
RNU4-45P	ENSG00000202339
MIR3156-3	ENSG00000266211
Y_RNA	ENSG00000199698
RN7SKP236	ENSG00000274662
RN7SL163P	ENSG00000266195
MIR155	ENSG00000283904
MIR6130	ENSG00000275469
RNA5SP489	ENSG00000238627
MIR4759	ENSG00000266133
MIR548X	ENSG00000265841
RNU6-614P	ENSG00000207097
U6	ENSG00000283300
RN7SL740P	ENSG00000244294
SNORA62	ENSG00000272015
SNORA80A	ENSG00000200792
C2CD2	ENSG00000157617
LINC01309	ENSG00000234551
SRGNP1	ENSG00000271386
GAPDHP34	ENSG00000235306
LRCH1	ENSG00000136141
RPS4XP18	ENSG00000239490
CTIF	ENSG00000282825
PPIAP57	ENSG00000266809
MIR4743	ENSG00000282900
PPP4R1-AS1	ENSG00000263627
BOD1P2	ENSG00000215368
ZBTB21	ENSG00000173276
KLHL14	ENSG00000197705
LINC00428	ENSG00000229546
PTMAP5	ENSG00000214182
LINC01478	ENSG00000267337
LINC01048	ENSG00000230390
SCEL-AS1	ENSG00000224347
UMODL1-AS1	ENSG00000184385
COX5BP6	ENSG00000237082
LINC01038	ENSG00000229011
NXT1P1	ENSG00000214823
ZNF295-AS1	ENSG00000237232
FTLP8	ENSG00000232217
CDADC1	ENSG00000102543
C13orf46	ENSG00000283302
RASA3	ENSG00000280477
LINC00160	ENSG00000230978
RASA3-IT1	ENSG00000280531
RPL34P3	ENSG00000223671
EZH2P1	ENSG00000231300
MIR802	ENSG00000211590
RPS20P1	ENSG00000229761
PPP1R2P2	ENSG00000234008
RPL23AP3	ENSG00000214914
RIMKLBP1	ENSG00000189089
SETD4-AS1	ENSG00000236677
RNU6-992P	ENSG00000200213
CBR1-AS1	ENSG00000230212
CBR1	ENSG00000159228
ZDHHC4P1	ENSG00000238025
LINC00430	ENSG00000233528
LINC01543	ENSG00000263862
LINC01080	ENSG00000281721
DDX6P2	ENSG00000277914
DIS3	ENSG00000083520
BNIP3P3	ENSG00000265631
PGDP1	ENSG00000265273
MEMO1P1	ENSG00000226054
RPS9P1	ENSG00000214889
CASC20	ENSG00000229876
CBR3	ENSG00000159231
AQP4-AS1	ENSG00000260372
ADRA1D	ENSG00000171873
RPL3P1	ENSG00000228149
RSPO4	ENSG00000101282
RUNX1	ENSG00000159216
DEFB129	ENSG00000125903
ANGPT4	ENSG00000101280
LTN1	ENSG00000291534
NDUFV2	ENSG00000178127
RPL23P2	ENSG00000291528
RWDD2B	ENSG00000291523
SIRPG	ENSG00000089012
USP16	ENSG00000291527
CCT8	ENSG00000291533
FAM230C	ENSG00000281252
GGT4P	ENSG00000281616
IGSF3P1	ENSG00000281084
KMT5AP1	ENSG00000280895
MAP3K7CL	ENSG00000291525
DYNLT3P1	ENSG00000232241
EVA1C	ENSG00000166979
SHLD1	ENSG00000171984
RPL12P9	ENSG00000291532
Y_RNA	ENSG00000291537
U3	ENSG00000291536
GAPDHP14	ENSG00000291529
LINC01706	ENSG00000224711
SLX4IP	ENSG00000149346
MPPE1	ENSG00000154889
EEF1A1P34	ENSG00000233324
DEFB125	ENSG00000178591
NKX2-2	ENSG00000125820
BMP2	ENSG00000125845
LINC00351	ENSG00000226317
LINC02336	ENSG00000271395
PDYN	ENSG00000101327
COG6	ENSG00000133103
EXOSC3P1	ENSG00000229007
RNA5SP490	ENSG00000252950
LINC01428	ENSG00000228888
CFAP298	ENSG00000159079
FAM110A	ENSG00000125898
INSM1	ENSG00000173404
SIRPG-AS1	ENSG00000237914
DEFB128	ENSG00000185982
LINC01713	ENSG00000228482
BTBD3-AS1	ENSG00000236526
IDH3B-DT	ENSG00000228293
SCP2D1-AS1	ENSG00000149443
DEFB126	ENSG00000125788
SEL1L2	ENSG00000291539
BTBD3	ENSG00000132640
LINC00383	ENSG00000235221
OR7E23P	ENSG00000228433
MEDAG	ENSG00000102802
RNU6-278P	ENSG00000291540
RPS3P1	ENSG00000291542
CFAP298-TCP10L	ENSG00000265590
LINC01047	ENSG00000232225
COL4A2	ENSG00000134871
PCDHA1	ENSG00000291649
PCDHA2	ENSG00000291650
PCDHA3	ENSG00000291651
PCDHA4	ENSG00000291652
PCDHA5	ENSG00000291653
PCDHA6	ENSG00000291654
PCDHA7	ENSG00000291655
PCDHA8	ENSG00000291656
NKX2-4	ENSG00000125816
PCDHA9	ENSG00000291657
RPL7P2	ENSG00000227663
EIF4E2P1	ENSG00000213384
PCDHA10	ENSG00000291659
PCDHA14	ENSG00000291660
TMEM230	ENSG00000089063
PCDHA11	ENSG00000291662
PCDHA12	ENSG00000291663
TCP10L	ENSG00000242220
PCDHA13	ENSG00000291666
PCDHAC2	ENSG00000291668
PCDHB1	ENSG00000291669
PCDHAC1	ENSG00000291670
PCDHB1-AS1	ENSG00000291699
PCDHB2	ENSG00000291672
PCDHB4	ENSG00000291676
PCDHB5	ENSG00000291677
SMIM34	ENSG00000243627
BTG3	ENSG00000154640
PCDHB6	ENSG00000291679
PCDHB17P	ENSG00000291701
PCDHB7	ENSG00000291681
PCDHB8	ENSG00000291682
PCDHB16	ENSG00000291684
LINC03032	ENSG00000279965
APOB	ENSG00000291544
LINC00353	ENSG00000236176
LINC00382	ENSG00000229175
PCDHB9	ENSG00000291687
PCDHB10	ENSG00000291689
PCDHB11	ENSG00000291690
LINC01079	ENSG00000229609
PCDHB12	ENSG00000291691
PEX12P1	ENSG00000215418
TDRD15	ENSG00000291547
PRR20C	ENSG00000229665
PCDHB13	ENSG00000291692
SUMO3	ENSG00000184900
PCDHB14	ENSG00000291693
PCDHB18P	ENSG00000291704
PCSK2	ENSG00000125851
PCDHB18P	ENSG00000291703
PCDHB19P	ENSG00000291705
LINC00433	ENSG00000229443
PCDHB15	ENSG00000291695
PCDHB3	ENSG00000291674
TCEAL4P1	ENSG00000223543
GAPDHP69	ENSG00000223460
NUS1P4	ENSG00000217686
SLITRK6	ENSG00000184564
TET1P1	ENSG00000232204
RPL27AP8	ENSG00000229423
PCDH9	ENSG00000184226
MRPL39	ENSG00000154719
ZNF343	ENSG00000088876
LINC02958	ENSG00000265752
LINC00343	ENSG00000226620
CELF4	ENSG00000101489
SAMSN1	ENSG00000155307
PA2G4P2	ENSG00000235698
NKX2-2-AS1	ENSG00000258197
CST8	ENSG00000125815
ISM1	ENSG00000101230
CST5	ENSG00000170367
RPL7AP13	ENSG00000235208
PGAM3P	ENSG00000237256
LINC01752	ENSG00000224961
SYNDIG1	ENSG00000101463
LINC01432	ENSG00000234435
RPS11P1	ENSG00000235544
LINC01751	ENSG00000261249
XRN2	ENSG00000088930
RN7SL138P	ENSG00000291709
LINC02978	ENSG00000291710
RNF135	ENSG00000291712
DPRXP4	ENSG00000291714
SMIM11	ENSG00000205670
MIR4733HG	ENSG00000291717
MIR4733	ENSG00000291718
OMG	ENSG00000291720
EVI2B	ENSG00000291721
AK4P1	ENSG00000291723
SIM2	ENSG00000159263
SIRPB3P	ENSG00000223750
CYCSP35	ENSG00000233549
NUS1P3	ENSG00000234627
FAM230C	ENSG00000279516
BETALINC1	ENSG00000233492
SNRPB2	ENSG00000125870
ZMYM5	ENSG00000132950
HLCS-IT1	ENSG00000237646
RNA5SP491	ENSG00000199806
DPRXP5	ENSG00000270652
HLCS-AS1	ENSG00000224790
NALF1-IT1	ENSG00000227248
LINC00373	ENSG00000231019
Y_RNA	ENSG00000207416
SOX1	ENSG00000182968
MRPL20P1	ENSG00000215734
RIPPLY3	ENSG00000183145
CDYLP1	ENSG00000284109
PLCL2	ENSG00000284017
LINC01722	ENSG00000233048
TEX26	ENSG00000175664
MIR3714	ENSG00000283960
RNU6-696P	ENSG00000212136
PLCL2-AS1	ENSG00000284477
GAPDHP2	ENSG00000236811
RRP1B	ENSG00000160208
PCMTD1P7	ENSG00000282949
CST7	ENSG00000077984
NALCN-AS1	ENSG00000233009
CALM2P4	ENSG00000233662
MYO16	ENSG00000041515
APMAP	ENSG00000101474
PDXK	ENSG00000160209
BFSP1	ENSG00000125864
SLC14A2-AS1	ENSG00000285384
AKAIN1	ENSG00000231824
SLC14A2	ENSG00000132874
FRG1EP	ENSG00000282995
PDYN-AS1	ENSG00000233896
CFTRP2	ENSG00000282921
GGTLC1	ENSG00000149435
PCDH9-AS1	ENSG00000234527
RPL35P9	ENSG00000174418
COL4A1	ENSG00000187498
RALBP1	ENSG00000017797
POM121L3P	ENSG00000167390
CST2	ENSG00000170369
CST12P	ENSG00000226344
DSTN	ENSG00000125868
CFTRP3	ENSG00000204555
STK35	ENSG00000125834
WBP11P1	ENSG00000260389
DUX4L35	ENSG00000282911
LINC01597	ENSG00000205611
SCRT2	ENSG00000215397
ISM1-AS1	ENSG00000226263
RPS2P6	ENSG00000285060
NCOA6	ENSG00000198646
SS18	ENSG00000141380
CSTB	ENSG00000160213
TMEM97P1	ENSG00000234030
RRP1	ENSG00000160214
CFTRP1	ENSG00000228593
DEFB127	ENSG00000088782
AATBC	ENSG00000215458
LINC01723	ENSG00000234265
MYL6P1	ENSG00000226543
AGPAT3	ENSG00000160216
SPTLC3	ENSG00000172296
SLC5A11	ENSG00000288216
DUX4L32	ENSG00000283069
HSPE1P1	ENSG00000234878
GSTM3P1	ENSG00000227693
FAM182A	ENSG00000125804
EP400P1	ENSG00000288400
ARHGAP17	ENSG00000288353
DDX51	ENSG00000288503
NOC4L	ENSG00000288146
LINC02361	ENSG00000288291
FAT1P1	ENSG00000217809
FARP1-AS1	ENSG00000231194
DUX4L33	ENSG00000282894
GALNT9-AS1	ENSG00000288209
DEFB115	ENSG00000215547
SOX1-OT	ENSG00000224243
RPL29P29	ENSG00000225289
GALNT9	ENSG00000288490
RPL7AP61	ENSG00000233291
MIR663AHG	ENSG00000227195
DPPA3P3	ENSG00000270415
AKR1B1P4	ENSG00000237876
IRS2	ENSG00000185950
